,dataset,algorithm,split_number,pchembl_value,predicted,absolute_error
CHEMBL606362,hDHFR,modsar,1,4.2,4.93760268315518,0.7376026831551794
CHEMBL60639,hDHFR,modsar,1,6.38,5.993470648250127,0.38652935174987313
CHEMBL61356,hDHFR,modsar,1,7.18,6.918140355516468,0.2618596444835317
CHEMBL61857,hDHFR,modsar,1,7.85,7.211565534422415,0.6384344655775847
CHEMBL74422,hDHFR,modsar,1,5.22,6.326225481006785,1.1062254810067849
CHEMBL74659,hDHFR,modsar,1,6.52,6.685737018350583,0.1657370183505833
CHEMBL7492,hDHFR,modsar,1,8.61,6.685831938388346,1.9241680616116534
CHEMBL75944,hDHFR,modsar,1,7.865,6.906982488615349,0.958017511384651
CHEMBL80066,hDHFR,modsar,1,7.77,6.947376547533107,0.8226234524668925
CHEMBL83547,hDHFR,modsar,1,6.03,5.700000000000001,0.3299999999999992
CHEMBL10592,hDHFR,modsar,1,4.6,6.587353758122093,1.9873537581220937
CHEMBL106628,hDHFR,modsar,1,6.35,6.3500000000000005,8.881784197001252e-16
CHEMBL1090563,hDHFR,modsar,1,6.1,5.942414792331532,0.1575852076684674
CHEMBL1091244,hDHFR,modsar,1,6.0,5.2569031761938065,0.7430968238061935
CHEMBL1093244,hDHFR,modsar,1,6.0,6.478376098931733,0.47837609893173294
CHEMBL1093491,hDHFR,modsar,1,5.3,5.584498875213569,0.2844988752135693
CHEMBL1093818,hDHFR,modsar,1,5.22,5.406455004338017,0.18645500433801754
CHEMBL113816,hDHFR,modsar,1,7.96,5.539999999999964,2.4200000000000363
CHEMBL114354,hDHFR,modsar,1,7.57,6.541428571428485,1.0285714285715155
CHEMBL114833,hDHFR,modsar,1,5.85,4.600000000000023,1.249999999999977
CHEMBL1163286,hDHFR,modsar,1,7.07,6.369717167396017,0.7002828326039836
CHEMBL1165305,hDHFR,modsar,1,7.03,6.451780253126687,0.5782197468733132
CHEMBL117750,hDHFR,modsar,1,6.85,5.539999999999964,1.310000000000036
CHEMBL119,hDHFR,modsar,1,7.825,7.254541258548959,0.5704587414510414
CHEMBL120924,hDHFR,modsar,1,5.36,5.156666666666648,0.20333333333335268
CHEMBL121680,hDHFR,modsar,1,4.62,5.855020698574796,1.2350206985747958
CHEMBL1230365,hDHFR,modsar,1,6.54,6.919999999999999,0.379999999999999
CHEMBL123353,hDHFR,modsar,1,6.74,5.855020698574796,0.8849793014252043
CHEMBL1270439,hDHFR,modsar,1,6.54,6.734825415916872,0.1948254159168723
CHEMBL1270837,hDHFR,modsar,1,6.16,5.86,0.2999999999999998
CHEMBL138870,hDHFR,modsar,1,6.48,5.70784676150915,0.7721532384908505
CHEMBL139551,hDHFR,modsar,1,6.77,6.412367643551123,0.35763235644887637
CHEMBL141648,hDHFR,modsar,1,8.28,7.202952428659143,1.0770475713408567
CHEMBL141857,hDHFR,modsar,1,5.52,5.768986624891995,0.2489866248919954
CHEMBL147256,hDHFR,modsar,1,8.21,7.338806091978817,0.8711939080211835
CHEMBL148591,hDHFR,modsar,1,5.47,6.7463446972654975,1.2763446972654977
CHEMBL148938,hDHFR,modsar,1,5.92,6.742800866287992,0.8228008662879924
CHEMBL149351,hDHFR,modsar,1,6.0,6.9307101844200645,0.9307101844200645
CHEMBL150317,hDHFR,modsar,1,8.7,8.518252257683718,0.181747742316281
CHEMBL150382,hDHFR,modsar,1,8.21,8.358908131336765,0.14890813133676417
CHEMBL150835,hDHFR,modsar,1,4.51,6.933223589457448,2.4232235894574483
CHEMBL151109,hDHFR,modsar,1,7.16,7.12191530582393,0.038084694176069966
CHEMBL154935,hDHFR,modsar,1,4.66,5.413350117286253,0.7533501172862529
CHEMBL156551,hDHFR,modsar,1,6.6,5.86321014781784,0.7367898521821594
CHEMBL157857,hDHFR,modsar,1,6.68,5.743575631534513,0.9364243684654872
CHEMBL1852459,hDHFR,modsar,1,6.26,4.659999999999997,1.6000000000000032
CHEMBL19633,hDHFR,modsar,1,6.28,6.122862319170315,0.1571376808296856
CHEMBL2092925,hDHFR,modsar,1,4.38,6.55191388557859,2.17191388557859
CHEMBL2153704,hDHFR,modsar,1,6.1,5.529766740239525,0.5702332597604745
CHEMBL2153705,hDHFR,modsar,1,6.38,5.679941685059866,0.7000583149401338
CHEMBL220159,hDHFR,modsar,1,6.4,5.829999999999984,0.5700000000000163
CHEMBL220936,hDHFR,modsar,1,5.94,6.1000000000000005,0.16000000000000014
CHEMBL223279,hDHFR,modsar,1,5.05,5.701983013080339,0.651983013080339
CHEMBL225071,hDHFR,modsar,1,4.68,6.700604882478455,2.0206048824784553
CHEMBL2261433,hDHFR,modsar,1,7.03,8.89,1.8600000000000003
CHEMBL2261434,hDHFR,modsar,1,8.05,5.676873298756155,2.3731267012438453
CHEMBL226953,hDHFR,modsar,1,5.22,5.4535501803983495,0.23355018039834974
CHEMBL227063,hDHFR,modsar,1,5.85,5.673848123204632,0.1761518767953678
CHEMBL23021,hDHFR,modsar,1,6.0,7.134317674834465,1.134317674834465
CHEMBL23244,hDHFR,modsar,1,6.36,6.584359088402926,0.22435908840292562
CHEMBL23272,hDHFR,modsar,1,6.07,6.379999999999995,0.3099999999999943
CHEMBL23447,hDHFR,modsar,1,6.51,6.79876107427768,0.28876107427768005
CHEMBL23569,hDHFR,modsar,1,7.82,6.992399953589725,0.8276000464102751
CHEMBL23584,hDHFR,modsar,1,6.36,7.79303491944075,1.4330349194407495
CHEMBL2382316,hDHFR,modsar,1,6.6,5.660000000000025,0.9399999999999746
CHEMBL2382319,hDHFR,modsar,1,5.68,5.660000000000025,0.019999999999974705
CHEMBL2382330,hDHFR,modsar,1,8.34,7.279999999999973,1.0600000000000271
CHEMBL2382333,hDHFR,modsar,1,6.47,7.279999999999973,0.809999999999973
CHEMBL2382334,hDHFR,modsar,1,8.25,7.279999999999973,0.9700000000000273
CHEMBL23867,hDHFR,modsar,1,8.37,8.064619622675846,0.3053803773241537
CHEMBL2387090,hDHFR,modsar,1,5.68,4.976721002268093,0.7032789977319069
CHEMBL2387094,hDHFR,modsar,1,5.79,5.0271796898872445,0.7628203101127555
CHEMBL2426247,hDHFR,modsar,1,6.19,5.582121587268957,0.6078784127310435
CHEMBL24503,hDHFR,modsar,1,7.7,7.029120468041726,0.6708795319582741
CHEMBL251428,hDHFR,modsar,1,4.97,5.200351325984023,0.23035132598402352
CHEMBL251906,hDHFR,modsar,1,7.41,5.12161598297005,2.2883840170299505
CHEMBL277176,hDHFR,modsar,1,7.21,6.9199999999999875,0.29000000000001247
CHEMBL277217,hDHFR,modsar,1,6.3,6.384044587497438,0.08404458749743782
CHEMBL279679,hDHFR,modsar,1,5.64,7.141504868630156,1.501504868630156
CHEMBL280378,hDHFR,modsar,1,6.7,6.79800804522029,0.09800804522028983
CHEMBL282948,hDHFR,modsar,1,6.85,6.659661504598274,0.19033849540172554
CHEMBL286700,hDHFR,modsar,1,5.21,4.600000000000023,0.6099999999999772
CHEMBL294973,hDHFR,modsar,1,5.89,5.832742204666238,0.05725779533376141
CHEMBL304397,hDHFR,modsar,1,8.41,7.906680607436953,0.5033193925630473
CHEMBL305177,hDHFR,modsar,1,8.35,7.807576308075296,0.5424236919247036
CHEMBL307486,hDHFR,modsar,1,8.06,7.383280303103445,0.6767196968965559
CHEMBL308279,hDHFR,modsar,1,8.24,7.368327476694823,0.8716725233051772
CHEMBL3218936,hDHFR,modsar,1,5.51,5.06,0.4500000000000002
CHEMBL3228459,hDHFR,modsar,1,4.24,5.520000000000001,1.2800000000000011
CHEMBL3228464,hDHFR,modsar,1,5.1,4.959999999999999,0.14000000000000057
CHEMBL3234320,hDHFR,modsar,1,6.83,6.7549999999999955,0.07500000000000462
CHEMBL3234321,hDHFR,modsar,1,6.76,6.740000000000009,0.019999999999990692
CHEMBL325434,hDHFR,modsar,1,7.59,5.539999999999964,2.0500000000000362
CHEMBL328827,hDHFR,modsar,1,4.15,4.594873821356064,0.44487382135606346
CHEMBL33038,hDHFR,modsar,1,6.15,5.539999999999964,0.6100000000000367
CHEMBL333769,hDHFR,modsar,1,6.49,5.855020698574796,0.6349793014252043
CHEMBL334271,hDHFR,modsar,1,4.74,7.990764965807733,3.2507649658077327
CHEMBL336487,hDHFR,modsar,1,6.285,5.808645464196103,0.476354535803897
CHEMBL348209,hDHFR,modsar,1,6.6,7.12191530582393,0.5219153058239305
CHEMBL34823,hDHFR,modsar,1,4.91,5.396508397708579,0.4865083977085787
CHEMBL354121,hDHFR,modsar,1,6.59,6.302601443595903,0.2873985564040966
CHEMBL358884,hDHFR,modsar,1,8.39,7.953803869999847,0.43619613000015356
CHEMBL3644519,hDHFR,modsar,1,5.38,5.38,0.0
CHEMBL371860,hDHFR,modsar,1,6.38,5.560685585243895,0.8193144147561053
CHEMBL376180,hDHFR,modsar,1,7.6,7.480609285431744,0.11939071456825534
CHEMBL384443,hDHFR,modsar,1,4.84,6.1000000000000005,1.2600000000000007
CHEMBL388121,hDHFR,modsar,1,5.54,5.239999999999981,0.30000000000001936
CHEMBL388340,hDHFR,modsar,1,5.68,5.8404463964642845,0.16044639646428482
CHEMBL389686,hDHFR,modsar,1,4.74,5.534619518843012,0.7946195188430121
CHEMBL389887,hDHFR,modsar,1,5.24,5.57,0.33000000000000007
CHEMBL398416,hDHFR,modsar,1,7.47,5.592622187976196,1.8773778120238038
CHEMBL39851,hDHFR,modsar,1,7.0,6.928803007482416,0.07119699251758416
CHEMBL401073,hDHFR,modsar,1,4.48,6.130002788651291,1.6500027886512907
CHEMBL40850,hDHFR,modsar,1,5.33,6.166265986803661,0.836265986803661
CHEMBL413110,hDHFR,modsar,1,5.59,5.721172575370163,0.13117257537016336
CHEMBL421973,hDHFR,modsar,1,7.49,7.35880856003809,0.13119143996190985
CHEMBL425048,hDHFR,modsar,1,6.52,5.496428571428469,1.0235714285715307
CHEMBL42819,hDHFR,modsar,1,7.94,7.12166980432032,0.81833019567968
CHEMBL438664,hDHFR,modsar,1,7.18,6.558638141129965,0.6213618588700349
CHEMBL439973,hDHFR,modsar,1,6.01,5.418867777813815,0.591132222186185
CHEMBL44919,hDHFR,modsar,1,7.94,6.627513433734786,1.312486566265214
CHEMBL455,hDHFR,modsar,1,4.74,6.689125134325536,1.949125134325536
CHEMBL476744,hDHFR,modsar,1,4.55,5.239999999999981,0.6899999999999809
CHEMBL477789,hDHFR,modsar,1,5.52,4.566666666666644,0.9533333333333553
CHEMBL492838,hDHFR,modsar,1,5.55,5.241084017588475,0.3089159824115244
CHEMBL550769,hDHFR,modsar,1,5.59,6.304626133077389,0.7146261330773891
CHEMBL551049,hDHFR,modsar,1,7.72,6.646574033505143,1.0734259664948569
CHEMBL563212,hDHFR,modsar,1,6.27,6.167238731305039,0.1027612686949606
CHEMBL565179,hDHFR,modsar,1,6.59,5.9857908011528105,0.6042091988471894
CHEMBL56719,hDHFR,modsar,1,6.27,6.997621537394593,0.7276215373945938
CHEMBL56977,hDHFR,modsar,1,6.66,6.481294116972992,0.17870588302700785
CHEMBL573880,hDHFR,modsar,1,5.92,6.1000000000000005,0.1800000000000006
CHEMBL574329,hDHFR,modsar,1,6.4,5.86,0.54
CHEMBL574559,hDHFR,modsar,1,5.64,6.1000000000000005,0.46000000000000085
CHEMBL584390,hDHFR,modsar,1,7.22,6.1000000000000005,1.1199999999999992
CHEMBL58481,hDHFR,modsar,1,6.96,7.229089667043958,0.269089667043958
CHEMBL594320,hDHFR,modsar,1,4.99,4.06,0.9300000000000006
CHEMBL594810,hDHFR,modsar,1,5.2,4.06,1.1400000000000006
CHEMBL595497,hDHFR,modsar,1,4.91,4.06,0.8500000000000005
CHEMBL595757,hDHFR,modsar,1,5.29,4.351172136074788,0.9388278639252121
CHEMBL604879,hDHFR,modsar,1,4.48,4.06,0.4200000000000008
CHEMBL606039,hDHFR,modsar,1,5.72,4.880350347720594,0.8396496522794061
CHEMBL60639,hDHFR,modsar,1,6.38,6.614745245794119,0.23474524579411948
CHEMBL64215,hDHFR,modsar,1,4.0,4.3377034450080245,0.3377034450080245
CHEMBL73267,hDHFR,modsar,1,8.23,7.684361697311391,0.5456383026886096
CHEMBL74422,hDHFR,modsar,1,5.22,6.074594151647911,0.8545941516479116
CHEMBL74659,hDHFR,modsar,1,6.52,6.472714803669804,0.047285196330195234
CHEMBL75944,hDHFR,modsar,1,7.865,6.170719487456104,1.6942805125438962
CHEMBL80066,hDHFR,modsar,1,7.77,6.904288090898948,0.8657119091010514
CHEMBL81820,hDHFR,modsar,1,8.3,7.88592721846314,0.414072781536861
CHEMBL101378,rDHFR,modsar,1,4.6,4.010598480560459,0.5894015194395408
CHEMBL102850,rDHFR,modsar,1,8.42,8.222720749402107,0.19727925059789264
CHEMBL102996,rDHFR,modsar,1,8.51,7.86401049657743,0.6459895034225696
CHEMBL104770,rDHFR,modsar,1,5.03,4.993051039423423,0.03694896057657715
CHEMBL105020,rDHFR,modsar,1,4.82,4.858595863047778,0.03859586304777807
CHEMBL105526,rDHFR,modsar,1,7.8,7.277789534264532,0.5222104657354683
CHEMBL105759,rDHFR,modsar,1,5.43,4.8810673960931785,0.5489326039068212
CHEMBL107023,rDHFR,modsar,1,5.51,5.143633410762679,0.36636658923732046
CHEMBL108006,rDHFR,modsar,1,5.72,5.199668110432853,0.5203318895671467
CHEMBL113999,rDHFR,modsar,1,6.05,5.888469135169609,0.16153086483039125
CHEMBL114058,rDHFR,modsar,1,4.64,5.875377794782714,1.235377794782714
CHEMBL114354,rDHFR,modsar,1,7.77,6.654151279073598,1.1158487209264019
CHEMBL114839,rDHFR,modsar,1,6.72,6.036111384956661,0.6838886150433385
CHEMBL115474,rDHFR,modsar,1,6.18,6.5794162740284685,0.3994162740284688
CHEMBL116650,rDHFR,modsar,1,4.47,4.9045693881460295,0.43456938814602974
CHEMBL118480,rDHFR,modsar,1,5.0,4.802673800149219,0.1973261998507807
CHEMBL120821,rDHFR,modsar,1,7.13,7.100995657072968,0.029004342927032134
CHEMBL122704,rDHFR,modsar,1,5.79,6.910672489518701,1.120672489518701
CHEMBL138265,rDHFR,modsar,1,7.42,7.7999999999999545,0.3799999999999546
CHEMBL139485,rDHFR,modsar,1,8.43,6.0558963284352405,2.374103671564759
CHEMBL140597,rDHFR,modsar,1,6.06,5.4207670214579045,0.6392329785420952
CHEMBL140705,rDHFR,modsar,1,6.59,6.0918894046274925,0.49811059537250735
CHEMBL141585,rDHFR,modsar,1,5.96,5.81336450608533,0.1466354939146699
CHEMBL142741,rDHFR,modsar,1,6.55,7.477903644324799,0.9279036443247994
CHEMBL144200,rDHFR,modsar,1,6.7,5.2894237333082,1.4105762666918
CHEMBL145528,rDHFR,modsar,1,6.59,5.48402748045638,1.10597251954362
CHEMBL145691,rDHFR,modsar,1,5.68,5.861150004080051,0.18115000408005155
CHEMBL145979,rDHFR,modsar,1,5.16,5.83417343416358,0.6741734341635794
CHEMBL146039,rDHFR,modsar,1,5.31,6.430012547621603,1.1200125476216032
CHEMBL162270,rDHFR,modsar,1,4.28,7.7999999999999545,3.5199999999999543
CHEMBL164845,rDHFR,modsar,1,5.82,6.052631455480736,0.23263145548073538
CHEMBL172808,rDHFR,modsar,1,4.27,4.4923674993402845,0.22236749934028488
CHEMBL17287,rDHFR,modsar,1,7.22,8.098071981258915,0.8780719812589153
CHEMBL174633,rDHFR,modsar,1,5.47,5.78256717874821,0.3125671787482105
CHEMBL175747,rDHFR,modsar,1,6.09,4.440277335600625,1.6497226643993752
CHEMBL176882,rDHFR,modsar,1,4.89,4.873607587325025,0.01639241267497482
CHEMBL177408,rDHFR,modsar,1,5.55,4.904417212780643,0.6455827872193565
CHEMBL178119,rDHFR,modsar,1,4.64,7.7999999999999545,3.159999999999955
CHEMBL178904,rDHFR,modsar,1,6.89,6.819999999999993,0.0700000000000065
CHEMBL180585,rDHFR,modsar,1,5.0,4.042765741654775,0.9572342583452249
CHEMBL189952,rDHFR,modsar,1,8.66,8.089770373853483,0.5702296261465172
CHEMBL190807,rDHFR,modsar,1,6.13,5.8529965362457,0.2770034637542995
CHEMBL2115210,rDHFR,modsar,1,5.19,5.240498032691962,0.05049803269196129
CHEMBL22434,rDHFR,modsar,1,5.09,5.85729839767959,0.76729839767959
CHEMBL22477,rDHFR,modsar,1,4.22,4.871633988181868,0.6516339881818682
CHEMBL22543,rDHFR,modsar,1,6.33,5.066676782548818,1.2633232174511821
CHEMBL22561,rDHFR,modsar,1,4.84,4.507030163310072,0.3329698366899283
CHEMBL22623,rDHFR,modsar,1,6.77,7.35955046999313,0.5895504699931307
CHEMBL227065,rDHFR,modsar,1,5.09,5.401570871994627,0.3115708719946273
CHEMBL23092,rDHFR,modsar,1,7.14,6.587972760515456,0.552027239484544
CHEMBL23146,rDHFR,modsar,1,4.99,5.073833010436518,0.0838330104365177
CHEMBL23211,rDHFR,modsar,1,7.26,7.314154227838936,0.05415422783893664
CHEMBL23288,rDHFR,modsar,1,5.72,5.487483196323525,0.2325168036764751
CHEMBL23297,rDHFR,modsar,1,4.79,4.395201574306575,0.39479842569342516
CHEMBL23374,rDHFR,modsar,1,6.87,7.135442717119261,0.26544271711926104
CHEMBL23495,rDHFR,modsar,1,4.68,5.697288130786344,1.0172881307863442
CHEMBL23713,rDHFR,modsar,1,6.82,7.529584107392308,0.7095841073923079
CHEMBL23746,rDHFR,modsar,1,5.7,4.430351508074946,1.2696484919250546
CHEMBL23787,rDHFR,modsar,1,4.84,5.189011232784941,0.3490112327849415
CHEMBL2382323,rDHFR,modsar,1,5.54,6.4004072287848714,0.8604072287848714
CHEMBL2382325,rDHFR,modsar,1,5.28,5.779045913675083,0.4990459136750829
CHEMBL2382327,rDHFR,modsar,1,8.23,7.055536902654437,1.1744630973455639
CHEMBL2382329,rDHFR,modsar,1,8.43,7.327574579403396,1.102425420596604
CHEMBL2382331,rDHFR,modsar,1,7.55,7.035828095493837,0.5141719045061626
CHEMBL23846,rDHFR,modsar,1,4.92,4.397403779492861,0.5225962205071388
CHEMBL23911,rDHFR,modsar,1,6.28,6.52010095930138,0.24010095930137965
CHEMBL24374,rDHFR,modsar,1,4.51,6.23246335789328,1.7224633578932806
CHEMBL24430,rDHFR,modsar,1,4.41,4.195827294019368,0.21417270598063176
CHEMBL25888,rDHFR,modsar,1,5.35,4.337554116191381,1.0124458838086188
CHEMBL264548,rDHFR,modsar,1,6.94,6.6151033935924985,0.32489660640750184
CHEMBL268089,rDHFR,modsar,1,7.44,6.829717175551997,0.610282824448003
CHEMBL268354,rDHFR,modsar,1,4.66,6.196208738808239,1.5362087388082388
CHEMBL268355,rDHFR,modsar,1,6.96,7.119922733971093,0.1599227339710927
CHEMBL274278,rDHFR,modsar,1,4.45,4.23633684528827,0.21366315471173003
CHEMBL275893,rDHFR,modsar,1,4.08,5.4836631547117305,1.4036631547117304
CHEMBL277176,rDHFR,modsar,1,4.46,6.175012273230282,1.7150122732302817
CHEMBL277217,rDHFR,modsar,1,6.22,6.516943129346965,0.2969431293469649
CHEMBL278345,rDHFR,modsar,1,4.43,4.35733947866766,0.07266052133233991
CHEMBL279983,rDHFR,modsar,1,6.67,7.4776201569077685,0.8076201569077686
CHEMBL281803,rDHFR,modsar,1,6.39,7.3692894157351105,0.9792894157351109
CHEMBL282022,rDHFR,modsar,1,4.3,4.406795819000651,0.10679581900065127
CHEMBL283515,rDHFR,modsar,1,4.64,4.837602515299897,0.1976025152998977
CHEMBL284849,rDHFR,modsar,1,5.96,5.4888867223217295,0.4711132776782705
CHEMBL292143,rDHFR,modsar,1,7.07,7.845809321213667,0.775809321213667
CHEMBL292212,rDHFR,modsar,1,6.7,6.803715517933388,0.10371551793338796
CHEMBL293325,rDHFR,modsar,1,4.92,4.745413950626452,0.1745860493735476
CHEMBL293415,rDHFR,modsar,1,4.35,4.564013523356806,0.21401352335680635
CHEMBL293512,rDHFR,modsar,1,6.62,6.3,0.3200000000000003
CHEMBL294131,rDHFR,modsar,1,4.8,4.531854212078427,0.26814578792157295
CHEMBL294377,rDHFR,modsar,1,5.35,4.553771388686394,0.7962286113136052
CHEMBL294678,rDHFR,modsar,1,4.12,4.2047395631298015,0.08473956312980135
CHEMBL300603,rDHFR,modsar,1,7.77,7.343357035256277,0.42664296474372243
CHEMBL301236,rDHFR,modsar,1,4.74,4.800699210363267,0.060699210363266864
CHEMBL301628,rDHFR,modsar,1,4.12,4.597121898007505,0.47712189800750515
CHEMBL301629,rDHFR,modsar,1,5.0,4.59437268081538,0.40562731918462
CHEMBL305253,rDHFR,modsar,1,8.48,8.546192142519459,0.06619214251945849
CHEMBL309792,rDHFR,modsar,1,6.3,5.6536487484411815,0.6463512515588183
CHEMBL310397,rDHFR,modsar,1,6.55,5.80050910775169,0.7494908922483097
CHEMBL310807,rDHFR,modsar,1,6.96,5.915715866250281,1.044284133749719
CHEMBL310880,rDHFR,modsar,1,7.59,7.1094216518649445,0.4805783481350554
CHEMBL311930,rDHFR,modsar,1,6.42,7.859741504561887,1.439741504561887
CHEMBL312282,rDHFR,modsar,1,5.03,5.102998585841066,0.07299858584106556
CHEMBL312556,rDHFR,modsar,1,8.1,8.343091975222134,0.24309197522213388
CHEMBL312785,rDHFR,modsar,1,6.74,6.833388653959388,0.093388653959388
CHEMBL313680,rDHFR,modsar,1,6.21,5.610333901952163,0.5996660980478365
CHEMBL314001,rDHFR,modsar,1,6.07,5.667270201310732,0.4027297986892684
CHEMBL320811,rDHFR,modsar,1,4.85,5.621354332650452,0.7713543326504526
CHEMBL32220,rDHFR,modsar,1,6.37,6.360657510396384,0.0093424896036165
CHEMBL323155,rDHFR,modsar,1,5.41,5.126124126716528,0.2838758732834723
CHEMBL323359,rDHFR,modsar,1,8.12,7.772336652981846,0.3476633470181536
CHEMBL3244851,rDHFR,modsar,1,8.47,8.193211886293653,0.27678811370634726
CHEMBL3244853,rDHFR,modsar,1,8.12,8.145519905389966,0.025519905389966624
CHEMBL3244856,rDHFR,modsar,1,6.0,7.7999999999999545,1.7999999999999545
CHEMBL32583,rDHFR,modsar,1,5.9,5.36167014245557,0.5383298575444302
CHEMBL32708,rDHFR,modsar,1,6.46,5.576569230369666,0.8834307696303343
CHEMBL32754,rDHFR,modsar,1,5.92,5.482595707686932,0.4374042923130679
CHEMBL331351,rDHFR,modsar,1,5.0,5.535342688203777,0.5353426882037766
CHEMBL331986,rDHFR,modsar,1,5.11,4.854708896849902,0.25529110315009795
CHEMBL332481,rDHFR,modsar,1,4.28,4.330912749917377,0.05091274991737649
CHEMBL333424,rDHFR,modsar,1,4.24,4.793018728604062,0.5530187286040622
CHEMBL334021,rDHFR,modsar,1,5.8,4.962150768958576,0.8378492310414236
CHEMBL34259,rDHFR,modsar,1,8.56,8.5824057188352,0.02240571883520026
CHEMBL34641,rDHFR,modsar,1,5.19,4.899483088092439,0.29051691190756124
CHEMBL34775,rDHFR,modsar,1,8.55,7.387111152395338,1.1628888476046626
CHEMBL357629,rDHFR,modsar,1,6.36,6.522476967375001,0.1624769673750004
CHEMBL361101,rDHFR,modsar,1,4.4,4.152425680034132,0.2475743199658682
CHEMBL367061,rDHFR,modsar,1,4.3,4.790938375288058,0.4909383752880583
CHEMBL367220,rDHFR,modsar,1,5.34,5.029799238941127,0.31020076105887284
CHEMBL368065,rDHFR,modsar,1,4.23,4.700517852399589,0.4705178523995883
CHEMBL369645,rDHFR,modsar,1,5.75,4.943423887221079,0.806576112778921
CHEMBL37696,rDHFR,modsar,1,5.58,4.727210504219798,0.8527894957802022
CHEMBL38158,rDHFR,modsar,1,4.89,5.128601579273426,0.23860157927342662
CHEMBL409194,rDHFR,modsar,1,4.58,5.189011232784941,0.6090112327849413
CHEMBL413323,rDHFR,modsar,1,4.79,5.063396075936968,0.2733960759369678
CHEMBL414017,rDHFR,modsar,1,7.74,6.4884763921551905,1.2515236078448098
CHEMBL419946,rDHFR,modsar,1,6.8,7.8835264958447,1.0835264958447004
CHEMBL421053,rDHFR,modsar,1,5.43,5.289471548841137,0.14052845115886292
CHEMBL421712,rDHFR,modsar,1,4.82,5.7122999936200145,0.8922999936200142
CHEMBL425506,rDHFR,modsar,1,5.14,5.983364319569496,0.8433643195694964
CHEMBL435479,rDHFR,modsar,1,6.64,5.896236541860756,0.7437634581392434
CHEMBL440946,rDHFR,modsar,1,5.095,4.846325996606211,0.24867400339378865
CHEMBL441062,rDHFR,modsar,1,4.83,5.386545988570853,0.5565459885708526
CHEMBL441298,rDHFR,modsar,1,5.43,5.613130675822945,0.1831306758229454
CHEMBL455012,rDHFR,modsar,1,7.8,7.956833357475652,0.1568333574756524
CHEMBL475332,rDHFR,modsar,1,8.19,8.178189163389522,0.011810836610477438
CHEMBL476744,rDHFR,modsar,1,5.05,4.876979133696852,0.1730208663031476
CHEMBL477789,rDHFR,modsar,1,5.61,5.168643648880883,0.44135635111911764
CHEMBL478191,rDHFR,modsar,1,5.62,5.427837925702843,0.19216207429715748
CHEMBL50514,rDHFR,modsar,1,8.12,7.582095093181858,0.5379049068181416
CHEMBL516891,rDHFR,modsar,1,5.9,4.935586272414988,0.9644137275850122
CHEMBL522543,rDHFR,modsar,1,7.72,7.198880319557333,0.5211196804426663
CHEMBL52415,rDHFR,modsar,1,4.06,4.628301974207221,0.5683019742072215
CHEMBL52953,rDHFR,modsar,1,7.82,7.7999999999999545,0.02000000000004576
CHEMBL53318,rDHFR,modsar,1,6.92,7.39356863427034,0.47356863427034046
CHEMBL53872,rDHFR,modsar,1,8.12,7.675693334020548,0.44430666597945123
CHEMBL53974,rDHFR,modsar,1,6.92,7.217709321038829,0.29770932103882863
CHEMBL54007,rDHFR,modsar,1,4.99,4.826033312306135,0.1639666876938648
CHEMBL54523,rDHFR,modsar,1,6.38,6.675179135111355,0.2951791351113551
CHEMBL54659,rDHFR,modsar,1,6.3,5.307174590737392,0.9928254092626076
CHEMBL54732,rDHFR,modsar,1,7.24,7.340181724055006,0.10018172405500536
CHEMBL54913,rDHFR,modsar,1,7.09,6.803715517933388,0.2862844820666117
CHEMBL549882,rDHFR,modsar,1,4.6,4.532843068411205,0.06715693158879432
CHEMBL550083,rDHFR,modsar,1,4.6,4.370242568135346,0.22975743186465358
CHEMBL55012,rDHFR,modsar,1,8.29,7.810226715575917,0.4797732844240823
CHEMBL55063,rDHFR,modsar,1,7.62,7.450669414080009,0.16933058591999117
CHEMBL55526,rDHFR,modsar,1,5.46,6.288394836790353,0.8283948367903529
CHEMBL560702,rDHFR,modsar,1,4.6,4.221620386231084,0.3783796137689155
CHEMBL56169,rDHFR,modsar,1,6.24,6.1017873673645235,0.13821263263547667
CHEMBL562228,rDHFR,modsar,1,4.6,4.486270389582944,0.11372961041705576
